uniprot_id,pmid,class_,primary_name,organism
Q8IQJ5,39163855,PS-other,tono,Drosophila melanogaster
P06786,36342377,PS-self,TOP2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P11388,36342377,PS-self,TOP2A,Homo sapiens
Q02880,36342377,PS-self,TOP2B,Homo sapiens
Q92547,37582658,PS-other,TOPBP1,Homo sapiens
Q6ZQF0,34980897,PS-other,Topbp1,Mus musculus
Q92547,38578830,PS-other,TOPBP1,Homo sapiens
Q92547,33503405,PS-self,TOPBP1,Homo sapiens
P04637,38653238,PS-other,TP53,Homo sapiens
P04637,33651988,PS-other,TP53,Homo sapiens
P04637,34768862,PS-other,TP53,Homo sapiens
P04637,31267591,PS-other,TP53,Homo sapiens
P04637,34588591,PS-self,TP53,Homo sapiens
P04637,39541973,PS-other,TP53,Homo sapiens
P04637,39661689,PS-self,TP53,Homo sapiens
P04637,35618207,PS-self,TP53,Homo sapiens
P04637,36108750,PS-self,TP53,Homo sapiens
P04637,36350030,PS-self,TP53,Homo sapiens
P04637,36634798,PS-self,TP53,Homo sapiens
P04637,38435052,PS-self,TP53,Homo sapiens
P70399,35042897,PS-other,Tp53bp1,Mus musculus
Q12888,35042897,PS-other,TP53BP1,Homo sapiens
Q12888,36092926,PS-other,TP53BP1,Homo sapiens
Q12888,33961796,PS-other,TP53BP1,Homo sapiens
Q12888,35858349,PS-other,TP53BP1,Homo sapiens
Q12888,37853125,PS-other,TP53BP1,Homo sapiens
Q12888,36606487,PS-other,TP53BP1,Homo sapiens
Q12888,36642815,PS-other,TP53BP1,Homo sapiens
Q12888,31570834,PS-other,TP53BP1,Homo sapiens
Q12888,39557835,PS-other,TP53BP1,Homo sapiens
Q12888,31267591,PS-self,TP53BP1,Homo sapiens
F4J8D3,37378595,PS-other,TPLATE,Arabidopsis thaliana
P67936,39622827,PS-self,TPM4,Homo sapiens
O14773,35077681,PS-other,TPP1,Homo sapiens
Q00764,31285266,PS-other,TPS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q6NUF4,34302807,PS-self,tpx2-a,Xenopus laevis
Q6NUF4,31937751,PS-self,tpx2-a,Xenopus laevis
Q6NUF4,37344496,PS-other,tpx2-a,Xenopus laevis
G5EDE7,28575670,PS-other,tpxl-1,Caenorhabditis elegans
P62995,31363225,PS-other,TRA2B,Homo sapiens
Q12933,39333690,PS-other,TRAF2,Homo sapiens
Q9Y4K3,39333690,PS-other,TRAF6,Homo sapiens
P70196,37441604,PS-other,Traf6,Mus musculus
Q9Y4K3,37441604,PS-self,TRAF6,Homo sapiens
M9PF20,34655524,PS-other,tral,Drosophila melanogaster
Q8VWK4,38976557,PS-self,TRB1,Arabidopsis thaliana
Q91XB0,33606975,PS-other,Trex1,Mus musculus
Q9NSU2,33606975,PS-other,TREX1,Homo sapiens
P19474,36692217,PS-other,TRIM21,Homo sapiens
P19474,37879251,PS-self,TRIM21,Homo sapiens
P36406,38769438,PS-other,TRIM23,Homo sapiens
Q14258,38750080,PS-other,TRIM25,Homo sapiens
Q13263,31543422,PS-other,TRIM28,Homo sapiens
Q13049,35930602,PS-other,TRIM32,Homo sapiens
B1Q3L0,35930602,PS-other,TRIM5,Homo sapiens
Q969Q1,35930602,PS-other,TRIM63,Homo sapiens
O15016,40070663,PS-other,TRIM66,Homo sapiens
Q15643,32668013,PS-other,TRIP11,Homo sapiens
Q80ZI1,32627867,PS-self,Trnp1,Mus musculus
P34760,31285266,PS-other,TSA1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
O75157,38980795,PS-other,TSC22D2,Homo sapiens
O54887,36881620,PS-other,Tsks,Mus musculus
Q8VZG7,25736060,PS-other,TSN1,Arabidopsis thaliana
Q9FLT0,25736060,PS-other,TSN2,Arabidopsis thaliana
Q9JIR0,33202250,PS-other,Tspoap1,Rattus norvegicus
P45960,35630784,PS-other,TUBB4,Oryza sativa subsp. japonica
Q15672,36669583,PS-self,TWIST1,Homo sapiens
Q9NX01,38459060,PS-other,TXNL4B,Homo sapiens
P36421,26777405,PS-other,TYS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q01081,37733759,PS-other,U2AF1,Homo sapiens
P26369,37592155,PS-other,U2af2,Mus musculus
P26368,31271494,PS-self,U2AF2,Homo sapiens
P26369,31391587,PS-other,U2af2,Mus musculus
Q9UBT2,35442725,PS-other,UBA2,Homo sapiens
P38820,38942013,PS-other,UBA4,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q5T6F2,37848033,PS-other,UBAP2,Homo sapiens
Q14157,32302570,PS-other,UBAP2L,Homo sapiens
Q14157,31956030,PS-other,UBAP2L,Homo sapiens
Q14157,31114027,PS-other,UBAP2L,Homo sapiens
O15205,36997115,PS-other,UBD,Homo sapiens
P63279,35442725,PS-other,UBE2I,Homo sapiens
P63279,28377462,PS-other,UBE2I,Homo sapiens
O14933,37113335,PS-other,UBE2L6,Homo sapiens
Q05086,36827983,PS-other,UBE3A,Homo sapiens
Q05086,37549262,PS-other,UBE3A,Homo sapiens
Q05086,32025036,PS-other,UBE3A,Homo sapiens
Q9UMX0,33431932,PS-self,UBQLN1,Homo sapiens
Q9UMX0,38041404,PS-self,UBQLN1,Homo sapiens
Q9UHD9,38041404,PS-self,UBQLN2,Homo sapiens
Q9UHD9,36827983,PS-self,UBQLN2,Homo sapiens
Q9UHD9,39121161,PS-other,UBQLN2,Homo sapiens
Q9UHD9,29526694,PS-self,UBQLN2,Homo sapiens
Q9UHD9,33431932,PS-self,UBQLN2,Homo sapiens
Q9UHD9,34129687,PS-other,UBQLN2,Homo sapiens
Q9UHD9,30982635,PS-self,UBQLN2,Homo sapiens
Q9UHD9,30925840,PS-other,UBQLN2,Homo sapiens
Q9QZM0,32653673,PS-other,Ubqln2,Mus musculus
Q9UHD9,30333186,PS-self,UBQLN2,Homo sapiens
Q9UHD9,30442662,PS-other,UBQLN2,Homo sapiens
Q9UHD9,34029402,PS-self,UBQLN2,Homo sapiens
Q9NRR5,33431932,PS-self,UBQLN4,Homo sapiens
Q9NRR5,38041404,PS-self,UBQLN4,Homo sapiens
P17480,39169036,PS-other,UBTF,Homo sapiens
P25976,36727534,PS-other,Ubtf,Mus musculus
P04289,32371601,PS-self,UL11,Human herpesvirus 1 (strain 17)
P17151,35263605,PS-self,UL112/UL113,Human cytomegalovirus (strain AD169)
P10220,39383039,PS-other,UL36,Human herpesvirus 1 (strain 17)
P16790,35263605,PS-other,UL44,Human cytomegalovirus (strain AD169)
P10233,34015248,PS-other,UL49,Human herpesvirus 1 (strain 17)
O75385,39774270,PS-other,ULK1,Homo sapiens
O75385,31442668,PS-other,ULK1,Homo sapiens
Q8IYT8,31442668,PS-other,ULK2,Homo sapiens
O01761,37857834,PS-other,unc-89,Caenorhabditis elegans
Q62768,34031393,PS-other,Unc13a,Rattus norvegicus
Q9FJR0,38384836,PS-other,UPF1,Arabidopsis thaliana
P40554,38942013,PS-other,URM1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9Y6N9,31644917,PS-other,USH1C,Homo sapiens
Q9ES64,38408254,PS-other,Ush1c,Mus musculus
Q495M9,31644917,PS-other,USH1G,Homo sapiens
O75445,36964137,PS-other,USH2A,Homo sapiens
Q14694,32302570,PS-other,USP10,Homo sapiens
Q14694,37611590,PS-other,USP10,Homo sapiens
Q53GS9,39885503,PS-self,USP39,Homo sapiens
Q9H9J4,33731873,PS-self,USP42,Homo sapiens
P40818,38795350,PS-other,USP8,Homo sapiens
O14607,34526716,PS-self,UTY,Homo sapiens
P63027,38951707,PS-other,VAMP2,Homo sapiens
P09052,25842866,PS-other,vas,Drosophila melanogaster
P09052,30260314,PS-other,vas,Drosophila melanogaster
P09052,37980572,PS-self,vas,Drosophila melanogaster
P09052,37384531,PS-other,vas,Drosophila melanogaster
P50552,37425724,PS-self,VASP,Homo sapiens
P50552,39914390,PS-other,VASP,Homo sapiens
P50552,38405682,PS-self,VASP,Homo sapiens
P18206,38862544,PS-other,VCL,Homo sapiens
P55072,35445401,PS-other,VCP,Homo sapiens
P55072,29804830,PS-other,VCP,Homo sapiens
P55072,32025036,PS-other,VCP,Homo sapiens
Q7T226,27471966,PS-self,velo1.L,Xenopus laevis
Q7T226,34784177,PS-other,velo1.L,Xenopus laevis
P85442,36754961,PS-other,Vgll3,Mus musculus
P40337,38805292,PS-other,VHL,Homo sapiens
P20152,40030010,PS-other,Vim,Mus musculus
P08670,39079387,PS-other,VIM,Homo sapiens
P08670,38331785,PS-other,VIM,Homo sapiens
Q05322,37443171,PS-other,VP24,Zaire ebolavirus (strain Mayinga-76)
Q77DJ5,37306660,PS-other,VP30,Zaire ebolavirus (strain Kikwit-95)
Q05127,37306660,PS-other,VP35,Zaire ebolavirus (strain Mayinga-76)
Q05127,37443171,PS-other,VP35,Zaire ebolavirus (strain Mayinga-76)
Q05127,37598728,PS-other,VP35,Zaire ebolavirus (strain Mayinga-76)
P32563,36635960,PS-other,VPH1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q4G0F5,38459060,PS-other,VPS26B,Homo sapiens
Q9VCU7,39029469,PS-other,vret,Drosophila melanogaster
Q9VCU7,31267711,PS-other,vret,Drosophila melanogaster
Q8L3W1,30762296,PS-other,VRN1,Arabidopsis thaliana
Q08831,31757755,PS-self,VTS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9BTA9,39840526,PS-self,WAC,Homo sapiens
O62275,33438773,PS-other,wago-4,Caenorhabditis elegans
O62275,29769721,PS-other,wago-4,Caenorhabditis elegans
O62275,37505984,PS-other,wago-4,Caenorhabditis elegans
P42768,31268421,PS-other,WAS,Homo sapiens
P42768,35752626,PS-other,WAS,Homo sapiens
O00401,38693139,PS-other,WASL,Homo sapiens
Q91YD9,35049497,PS-other,Wasl,Mus musculus
O00401,22398450,PS-other,WASL,Homo sapiens
O00401,26553976,PS-other,WASL,Homo sapiens
O00401,31268421,PS-other,WASL,Homo sapiens
O08816,25321392,PS-other,Wasl,Rattus norvegicus
O00401,38161366,PS-other,WASL,Homo sapiens
Q91YD9,37649226,PS-other,Wasl,Mus musculus
O00401,30846599,PS-other,WASL,Homo sapiens
O00401,39630867,PS-self,WASL,Homo sapiens
P61964,31375591,PS-other,WDR5,Homo sapiens
P61964,39194235,PS-other,WDR5,Homo sapiens
P34761,29650703,PS-other,WHI3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9P202,36964137,PS-other,WHRN,Homo sapiens
Q9H4A3,38980795,PS-other,WNK1,Homo sapiens
Q9JIH7,36318922,PS-other,Wnk1,Rattus norvegicus
Q5AP80,32719507,PS-self,WOR1,Candida albicans (strain SC5314 / ATCC MYA-2876)
Q5AP80,33087900,PS-self,WOR1,Candida albicans (strain SC5314 / ATCC MYA-2876)
Q5ADX8,33087900,PS-self,WOR4,Candida albicans (strain SC5314 / ATCC MYA-2876)
Q5ADX8,32719507,PS-self,WOR4,Candida albicans (strain SC5314 / ATCC MYA-2876)
Q8H1D2,35373503,PS-other,WOX5,Arabidopsis thaliana
Q9BUR4,37267110,PS-other,WRAP53,Homo sapiens
Q9LY00,32810437,PS-other,WRKY70,Arabidopsis thaliana
Q8MQE6,39630867,PS-self,wsp-1,Caenorhabditis elegans
Q15007,39007267,PS-self,WTAP,Homo sapiens
Q15007,35143475,PS-other,WTAP,Homo sapiens
Q8IX03,36807601,PS-other,WWC1,Homo sapiens
Q8IX03,36318920,PS-self,WWC1,Homo sapiens
Q9GZV5,36646707,PS-other,WWTR1,Homo sapiens
Q9GZV5,38172614,PS-self,WWTR1,Homo sapiens
Q9GZV5,39591966,PS-other,WWTR1,Homo sapiens
Q9GZV5,38200110,PS-other,WWTR1,Homo sapiens
Q9GZV5,38784009,PS-other,WWTR1,Homo sapiens
Q9GZV5,37494632,PS-other,WWTR1,Homo sapiens
Q9GZV5,31792379,PS-other,WWTR1,Homo sapiens
Q9GZV5,32203417,PS-self,WWTR1,Homo sapiens
Q9EPK5,38462885,PS-other,Wwtr1,Mus musculus
Q9GZV5,33606996,PS-other,WWTR1,Homo sapiens
A0A142C344,34210966,PS-self,xopR,Xanthomonas campestris pv. juglandis
B0RM24,34210966,PS-self,xopR,Xanthomonas campestris pv. campestris (strain B100)
B0RM24,40139193,PS-self,xopR,Xanthomonas campestris pv. campestris (strain B100)
P18887,36361989,PS-other,XRCC1,Homo sapiens
P18887,39496836,PS-other,XRCC1,Homo sapiens
P13010,38423014,PS-self,XRCC5,Homo sapiens
P12956,36092926,PS-other,XRCC6,Homo sapiens
P22147,36972455,PS-self,XRN1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P22147,35876801,PS-other,XRN1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P22147,27374333,PS-other,XRN1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P46937,39865973,PS-other,YAP1,Homo sapiens
P46937,33606996,PS-self,YAP1,Homo sapiens
P46938,33606996,PS-other,Yap1,Mus musculus
P46937,36640330,PS-other,YAP1,Homo sapiens
P46937,38200110,PS-other,YAP1,Homo sapiens
P46937,38172614,PS-other,YAP1,Homo sapiens
P46937,38784009,PS-other,YAP1,Homo sapiens
P46937,37494632,PS-other,YAP1,Homo sapiens
P46937,39009833,PS-other,YAP1,Homo sapiens
P46938,31792379,PS-other,Yap1,Mus musculus
P46937,31792379,PS-self,YAP1,Homo sapiens
P46937,33850322,PS-other,YAP1,Homo sapiens
P46937,32203417,PS-other,YAP1,Homo sapiens
P46938,38462885,PS-other,Yap1,Mus musculus
P46937,36989141,PS-self,YAP1,Homo sapiens
P46938,36989141,PS-other,Yap1,Mus musculus
P46937,36908026,PS-other,YAP1,Homo sapiens
P46937,36732631,PS-other,YAP1,Homo sapiens
P38856,34887356,PS-other,YAP1801,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P53309,34887356,PS-other,YAP1802,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P54577,26777405,PS-other,YARS1,Homo sapiens
A0A088ML56,31267711,PS-other,Yb,Drosophila ananassae
P67809,38424195,PS-self,YBX1,Homo sapiens
P67809,40090627,PS-other,YBX1,Homo sapiens
P67809,34766549,PS-self,YBX1,Homo sapiens
P67809,38436697,PS-self,YBX1,Homo sapiens
P67809,38253057,PS-self,YBX1,Homo sapiens
P67809,35508543,PS-other,YBX1,Homo sapiens
P67809,37459535,PS-self,YBX1,Homo sapiens
P25491,31285266,PS-other,YDJ1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P25491,39826709,PS-other,YDJ1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P25491,33229560,PS-self,YDJ1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P16521,26359986,PS-other,YEF3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q96MU7,34048709,PS-self,YTHDC1,Homo sapiens
Q96MU7,34375583,PS-self,YTHDC1,Homo sapiens
Q9BYJ9,37471224,PS-other,YTHDF1,Homo sapiens
Q9BYJ9,31292544,PS-self,YTHDF1,Homo sapiens
Q9BYJ9,34821414,PS-self,YTHDF1,Homo sapiens
Q9BYJ9,31388144,PS-self,YTHDF1,Homo sapiens
Q9BYJ9,38926365,PS-other,YTHDF1,Homo sapiens
Q9BYJ9,32451507,PS-other,YTHDF1,Homo sapiens
P59326,37060562,PS-self,Ythdf1,Mus musculus
Q9BYJ9,39174527,PS-other,YTHDF1,Homo sapiens
Q9Y5A9,32451507,PS-other,YTHDF2,Homo sapiens
Q91YT7,37710015,PS-other,Ythdf2,Mus musculus
Q9Y5A9,38926365,PS-other,YTHDF2,Homo sapiens
Q0VCZ3,39778834,PS-other,YTHDF2,Bos taurus
Q91YT7,39342271,PS-other,Ythdf2,Mus musculus
Q9Y5A9,31292544,PS-self,YTHDF2,Homo sapiens
Q9Y5A9,39490166,PS-other,YTHDF2,Homo sapiens
Q9Y5A9,31642031,PS-self,YTHDF2,Homo sapiens
Q9Y5A9,31388144,PS-other,YTHDF2,Homo sapiens
Q91YT7,39778834,PS-other,Ythdf2,Mus musculus
Q9Y5A9,39823477,PS-other,YTHDF2,Homo sapiens
Q7Z739,31292544,PS-self,YTHDF3,Homo sapiens
Q7Z739,38926365,PS-other,YTHDF3,Homo sapiens
Q7Z739,31388144,PS-self,YTHDF3,Homo sapiens
Q7Z739,32451507,PS-other,YTHDF3,Homo sapiens
Q7Z739,38811341,PS-self,YTHDF3,Homo sapiens
P27348,39198689,PS-other,YWHAQ,Homo sapiens
P25490,36669583,PS-self,YY1,Homo sapiens
P25490,37094986,PS-other,YY1,Homo sapiens
P25490,35390165,PS-self,YY1,Homo sapiens
P25490,36424383,PS-other,YY1,Homo sapiens
P43403,27056844,PS-other,ZAP70,Homo sapiens
P0ADS2,36854378,PS-other,zapA,Escherichia coli (strain K12)
Q9H171,38982083,PS-self,ZBP1,Homo sapiens
Q9NUD5,39983719,PS-other,ZCCHC3,Homo sapiens
G5EG83,34588311,PS-other,zen-4,Caenorhabditis elegans
Q8TCF1,29804830,PS-other,ZFAND1,Homo sapiens
P26651,36130271,PS-other,ZFP36,Homo sapiens
Q07352,33650968,PS-other,ZFP36L1,Homo sapiens
Q96NC0,39164737,PS-self,ZMAT2,Homo sapiens
A2A484,34764296,PS-self,Zmynd8,Mus musculus
O43670,29973724,PS-other,ZNF207,Homo sapiens
O43670,38746663,PS-other,ZNF207,Homo sapiens
Q7ZXV8,26388440,PS-self,znf207,Xenopus laevis
O43670,26388440,PS-other,ZNF207,Homo sapiens
Q7ZXV8,29074706,PS-self,znf207,Xenopus laevis
Q9JMD0,40050462,PS-self,Znf207,Mus musculus
Q96JG9,40156465,PS-other,ZNF469,Homo sapiens
Q6NUN9,37870275,PS-self,ZNF746,Homo sapiens
E9P860,36750365,PS-other,znfx-1,Caenorhabditis elegans
E9P860,33438773,PS-other,znfx-1,Caenorhabditis elegans
E9P860,29769721,PS-other,znfx-1,Caenorhabditis elegans
E9P860,39354132,PS-other,znfx-1,Caenorhabditis elegans
Q9GKN6,35198899,PS-other,ZO-1,Canis lupus familiaris
Q9GKN6,39112699,PS-other,ZO-1,Canis lupus familiaris
O75312,37379216,PS-self,ZPR1,Homo sapiens
G5EEM5,28575670,PS-other,zyg-9,Caenorhabditis elegans
